"Year","Month","SKU","Category","Units","GrossSales"
"2019","4",6548967,"Freezer","986.00","15766.14"
"2019","4",6548967,"Freezer","986.00","15766.14"
"2019","5",6548967,"Freezer","956.00","15286.44"
"2019","5",6548967,"Freezer","956.00","15286.44"
"2018","11",6556112,"Dairy","62.00","1239.38"
"2018","12",6556112,"Dairy","60.00","1199.40"
"2018","12",6556112,"Dairy","60.00","1199.40"
"2019","1",6556112,"Dairy","58.00","1159.42"
"2019","1",6556112,"Dairy","58.00","1159.42"
"2019","2",6556112,"Dairy","59.00","1179.41"
"2019","2",6556112,"Dairy","59.00","1179.41"
"2019","3",6556112,"Dairy","58.00","1159.42"
"2019","3",6556112,"Dairy","58.00","1159.42"
"2019","4",6556112,"Dairy","57.00","1139.43"
"2019","4",6556112,"Dairy","57.00","1139.43"
"2019","5",6556112,"Dairy","63.00","1259.37"
"2019","5",6556112,"Dairy","63.00","1259.37"
"2018","11",6570961,"Produce","142.00","568.00"
"2018","12",6570961,"Produce","146.00","584.00"
"2018","12",6570961,"Produce","146.00","584.00"
"2019","1",6570961,"Produce","150.00","600.00"
"2019","1",6570961,"Produce","150.00","600.00"
"2019","2",6570961,"Produce","153.00","612.00"
"2019","2",6570961,"Produce","153.00","612.00"
"2019","3",6570961,"Produce","151.00","604.00"
"2019","3",6570961,"Produce","151.00","604.00"
"2019","4",6570961,"Produce","154.00","616.00"
"2019","4",6570961,"Produce","154.00","616.00"
"2019","5",6570961,"Produce","159.00","636.00"
"2019","5",6570961,"Produce","159.00","636.00"
"2018","11",6585928,"Snacks","858.00","2565.42"
"2018","12",6585928,"Snacks","867.00","2592.33"
"2018","12",6585928,"Snacks","867.00","2592.33"
"2019","1",6585928,"Snacks","867.00","2592.33"
"2019","1",6585928,"Snacks","867.00","2592.33"
"2019","2",6585928,"Snacks","884.00","2643.16"
"2019","2",6585928,"Snacks","884.00","2643.16"
"2019","3",6585928,"Snacks","902.00","2696.98"
"2019","3",6585928,"Snacks","902.00","2696.98"
"2019","4",6585928,"Snacks","920.00","2750.80"
"2019","4",6585928,"Snacks","920.00","2750.80"
"2019","5",6585928,"Snacks","1003.00","2998.97"
"2019","5",6585928,"Snacks","1003.00","2998.97"
"2018","11",6594684,"International","380.00","7201.00"
"2018","12",6594684,"International","380.00","7201.00"
"2018","12",6594684,"International","380.00","7201.00"
"2019","1",6594684,"International","388.00","7352.60"
"2019","1",6594684,"International","388.00","7352.60"
"2019","2",6594684,"International","384.00","7276.80"
"2019","2",6594684,"International","384.00","7276.80"
"2019","3",6594684,"International","388.00","7352.60"
"2019","3",6594684,"International","388.00","7352.60"
"2019","4",6594684,"International","407.00","7712.65"
"2019","4",6594684,"International","407.00","7712.65"
"2019","5",6594684,"International","403.00","7636.85"
"2019","5",6594684,"International","403.00","7636.85"
"2018","11",6594747,"Baby","271.00","539.29"
"2018","12",6594747,"Baby","276.00","549.24"
"2019","1",6594747,"Baby","276.00","549.24"
"2019","2",6594747,"Baby","279.00","555.21"
"2019","3",6594747,"Baby","285.00","567.15"
"2019","4",6594747,"Baby","276.00","549.24"
"2019","5",6594747,"Baby","273.00","543.27"
"2018","12",6613061,"Baby","97.00","92.15"
"2019","1",6613061,"Baby","99.00","94.05"
"2019","2",6613061,"Baby","101.00","95.95"
"2019","3",6613061,"Baby","99.00","94.05"
"2019","4",6613061,"Baby","97.00","92.15"
"2019","5",6613061,"Baby","104.00","98.80"
"2018","11",6620954,"Dairy","865.00","15137.50"
"2018","12",6620954,"Dairy","900.00","15750.00"
"2019","1",6620954,"Dairy","891.00","15592.50"
"2019","2",6620954,"Dairy","900.00","15750.00"
"2019","3",6620954,"Dairy","873.00","15277.50"
"2019","4",6620954,"Dairy","917.00","16047.50"
"2019","5",6620954,"Dairy","1009.00","17657.50"
"2018","12",6626065,"Canned Goods","564.00","10710.36"
"2019","1",6626065,"Canned Goods","547.00","10387.53"
"2019","2",6626065,"Canned Goods","531.00","10083.69"
"2019","3",6626065,"Canned Goods","558.00","10596.42"
"2019","4",6626065,"Canned Goods","541.00","10273.59"
"2019","5",6626065,"Canned Goods","568.00","10786.32"
"2018","11",6632858,"Produce","724.00","10823.80"
"2018","12",6632858,"Produce","746.00","11152.70"
"2019","1",6632858,"Produce","776.00","11601.20"
"2019","2",6632858,"Produce","760.00","11362.00"
"2019","3",6632858,"Produce","768.00","11481.60"
"2019","4",6632858,"Produce","783.00","11705.85"
"2019","5",6632858,"Produce","767.00","11466.65"
"2018","12",6635576,"Canned Goods","418.00","1667.82"
"2019","1",6635576,"Canned Goods","435.00","1735.65"
"2019","2",6635576,"Canned Goods","422.00","1683.78"
"2019","3",6635576,"Canned Goods","426.00","1699.74"
"2019","4",6635576,"Canned Goods","447.00","1783.53"
"2019","5",6635576,"Canned Goods","434.00","1731.66"
"2018","11",6637559,"Refrigerated","751.00","3567.25"
"2018","12",6637559,"Refrigerated","751.00","3567.25"
"2019","1",6637559,"Refrigerated","759.00","3605.25"
"2019","2",6637559,"Refrigerated","751.00","3567.25"
"2019","3",6637559,"Refrigerated","766.00","3638.50"
"2019","4",6637559,"Refrigerated","804.00","3819.00"
"2019","5",6637559,"Refrigerated","812.00","3857.00"
"2018","11",6644581,"Produce","128.00","638.72"
"2018","12",6644581,"Produce","134.00","668.66"
"2018","12",6644581,"Produce","134.00","668.66"
"2019","1",6644581,"Produce","131.00","653.69"
"2019","1",6644581,"Produce","131.00","653.69"
"2019","2",6644581,"Produce","135.00","673.65"
"2019","2",6644581,"Produce","135.00","673.65"
"2019","3",6644581,"Produce","134.00","668.66"
"2019","3",6644581,"Produce","134.00","668.66"
"2019","4",6644581,"Produce","137.00","683.63"
"2019","4",6644581,"Produce","137.00","683.63"
"2019","5",6644581,"Produce","137.00","683.63"
"2019","5",6644581,"Produce","137.00","683.63"
"2018","11",6646903,"Produce","608.00","6657.60"
"2018","12",6646903,"Produce","596.00","6526.20"
"2018","12",6646903,"Produce","596.00","6526.20"
"2019","1",6646903,"Produce","590.00","6460.50"
"2019","1",6646903,"Produce","590.00","6460.50"
"2019","2",6646903,"Produce","614.00","6723.30"
"2019","2",6646903,"Produce","614.00","6723.30"
"2019","3",6646903,"Produce","614.00","6723.30"
"2019","3",6646903,"Produce","614.00","6723.30"
"2019","4",6646903,"Produce","596.00","6526.20"
"2019","4",6646903,"Produce","596.00","6526.20"
"2019","5",6646903,"Produce","572.00","6263.40"
"2019","5",6646903,"Produce","572.00","6263.40"
"2018","11",6659172,"Produce","778.00","13218.22"
"2018","12",6659172,"Produce","762.00","12946.38"
"2018","12",6659172,"Produce","762.00","12946.38"
"2019","1",6659172,"Produce","800.00","13592.00"
"2019","1",6659172,"Produce","800.00","13592.00"
"2019","2",6659172,"Produce","840.00","14271.60"
"2019","2",6659172,"Produce","840.00","14271.60"
"2019","3",6659172,"Produce","840.00","14271.60"
"2019","3",6659172,"Produce","840.00","14271.60"
"2019","4",6659172,"Produce","848.00","14407.52"
"2019","4",6659172,"Produce","848.00","14407.52"
"2019","5",6659172,"Produce","856.00","14543.44"
"2019","5",6659172,"Produce","856.00","14543.44"
"2018","11",6662019,"Produce","786.00","15712.14"
"2018","12",6662019,"Produce","825.00","16491.75"
"2019","1",6662019,"Produce","817.00","16331.83"
"2019","2",6662019,"Produce","809.00","16171.91"
"2019","3",6662019,"Produce","825.00","16491.75"
"2019","4",6662019,"Produce","866.00","17311.34"
"2019","5",6662019,"Produce","866.00","17311.34"
"2018","12",6666714,"Produce","583.00","7573.17"
"2019","1",6666714,"Produce","612.00","7949.88"
"2019","2",6666714,"Produce","624.00","8105.76"
"2019","3",6666714,"Produce","643.00","8352.57"
"2019","4",6666714,"Produce","630.00","8183.70"
"2019","5",6666714,"Produce","687.00","8924.13"
"2018","11",6687730,"Refrigerated","399.00","5187.00"
"2018","12",6687730,"Refrigerated","387.00","5031.00"
"2019","1",6687730,"Refrigerated","379.00","4927.00"
"2019","2",6687730,"Refrigerated","390.00","5070.00"
"2019","3",6687730,"Refrigerated","402.00","5226.00"
"2019","4",6687730,"Refrigerated","394.00","5122.00"
"2019","5",6687730,"Refrigerated","390.00","5070.00"
"2018","12",6708995,"Produce","311.00","295.45"
"2019","1",6708995,"Produce","314.00","298.30"
"2019","2",6708995,"Produce","308.00","292.60"
"2019","3",6708995,"Produce","311.00","295.45"
"2019","4",6708995,"Produce","305.00","289.75"
"2019","5",6708995,"Produce","299.00","284.05"
"2018","11",6714275,"Produce","113.00","672.35"
"2018","12",6714275,"Produce","118.00","702.10"
"2019","1",6714275,"Produce","120.00","714.00"
"2019","2",6714275,"Produce","116.00","690.20"
"2019","3",6714275,"Produce","114.00","678.30"
"2019","4",6714275,"Produce","117.00","696.15"
"2019","5",6714275,"Produce","113.00","672.35"
"2018","12",6743711,"International","742.00","10380.58"
"2019","1",6743711,"International","742.00","10380.58"
"2019","2",6743711,"International","764.00","10688.36"
"2019","3",6743711,"International","787.00","11010.13"
"2019","4",6743711,"International","787.00","11010.13"
"2019","5",6743711,"International","842.00","11779.58"
"2018","11",6747050,"Produce","964.00","11327.00"
"2018","12",6747050,"Produce","964.00","11327.00"
"2019","1",6747050,"Produce","964.00","11327.00"
"2019","2",6747050,"Produce","964.00","11327.00"
"2019","3",6747050,"Produce","945.00","11103.75"
"2019","4",6747050,"Produce","973.00","11432.75"
"2019","5",6747050,"Produce","1051.00","12349.25"
"2018","12",6765455,"Produce","163.00","3258.37"
"2019","1",6765455,"Produce","165.00","3298.35"
"2019","2",6765455,"Produce","160.00","3198.40"
"2019","3",6765455,"Produce","163.00","3258.37"
"2019","4",6765455,"Produce","165.00","3298.35"
"2019","5",6765455,"Produce","180.00","3598.20"
"2018","11",6783566,"Snacks","282.00","1407.18"
"2018","12",6783566,"Snacks","276.00","1377.24"
"2019","1",6783566,"Snacks","290.00","1447.10"
"2019","2",6783566,"Snacks","284.00","1417.16"
"2019","3",6783566,"Snacks","293.00","1462.07"
"2019","4",6783566,"Snacks","305.00","1521.95"
"2019","5",6783566,"Snacks","308.00","1536.92"
"2018","12",6786952,"Produce","570.00","11964.30"
"2019","1",6786952,"Produce","576.00","12090.24"
"2019","2",6786952,"Produce","582.00","12216.18"
"2019","3",6786952,"Produce","588.00","12342.12"
"2019","4",6786952,"Produce","612.00","12845.88"
"2019","5",6786952,"Produce","581.00","12195.19"
"2018","11",6796562,"Dairy","858.00","6435.00"
"2018","12",6796562,"Dairy","858.00","6435.00"
"2018","12",6796562,"Dairy","858.00","6435.00"
"2019","1",6796562,"Dairy","892.00","6690.00"
"2019","1",6796562,"Dairy","892.00","6690.00"
"2019","2",6796562,"Dairy","919.00","6892.50"
"2019","2",6796562,"Dairy","919.00","6892.50"
"2019","3",6796562,"Dairy","928.00","6960.00"
"2019","3",6796562,"Dairy","928.00","6960.00"
"2019","4",6796562,"Dairy","937.00","7027.50"
"2019","4",6796562,"Dairy","937.00","7027.50"
"2019","5",6796562,"Dairy","890.00","6675.00"
"2019","5",6796562,"Dairy","890.00","6675.00"
"2018","11",6799399,"Produce","753.00","13516.35"
"2018","12",6799399,"Produce","730.00","13103.50"
"2019","1",6799399,"Produce","737.00","13229.15"
"2019","2",6799399,"Produce","730.00","13103.50"
"2019","3",6799399,"Produce","715.00","12834.25"
"2019","4",6799399,"Produce","751.00","13480.45"
"2019","5",6799399,"Produce","759.00","13624.05"
"2018","12",6813480,"Sodas and Drinks","237.00","1893.63"
"2019","1",6813480,"Sodas and Drinks","244.00","1949.56"
"2019","2",6813480,"Sodas and Drinks","254.00","2029.46"
"2019","3",6813480,"Sodas and Drinks","254.00","2029.46"
"2019","4",6813480,"Sodas and Drinks","246.00","1965.54"
"2019","5",6813480,"Sodas and Drinks","258.00","2061.42"
"2018","11",6816098,"Produce","464.00","7419.36"
"2018","12",6816098,"Produce","469.00","7499.31"
"2019","1",6816098,"Produce","469.00","7499.31"
"2019","2",6816098,"Produce","455.00","7275.45"
"2019","3",6816098,"Produce","473.00","7563.27"
"2019","4",6816098,"Produce","478.00","7643.22"
"2019","5",6816098,"Produce","497.00","7947.03"
"2018","12",6818010,"Produce","305.00","606.95"
"2019","1",6818010,"Produce","311.00","618.89"
"2019","2",6818010,"Produce","311.00","618.89"
"2019","3",6818010,"Produce","308.00","612.92"
"2019","4",6818010,"Produce","323.00","642.77"
"2019","5",6818010,"Produce","342.00","680.58"
"2018","11",6841800,"Baby","99.00","890.01"
"2018","12",6841800,"Baby","100.00","899.00"
"2019","1",6841800,"Baby","97.00","872.03"
"2019","2",6841800,"Baby","97.00","872.03"
"2019","3",6841800,"Baby","102.00","916.98"
"2019","4",6841800,"Baby","104.00","934.96"
"2019","5",6841800,"Baby","110.00","988.90"
"2018","12",6847032,"Baby","808.00","1607.92"
"2019","1",6847032,"Baby","848.00","1687.52"
"2019","2",6847032,"Baby","848.00","1687.52"
"2019","3",6847032,"Baby","823.00","1637.77"
"2019","4",6847032,"Baby","831.00","1653.69"
"2019","5",6847032,"Baby","848.00","1687.52"
"2018","11",6863591,"Sodas and Drinks","813.00","14593.35"
"2018","12",6863591,"Sodas and Drinks","829.00","14880.55"
"2019","1",6863591,"Sodas and Drinks","812.00","14575.40"
"2019","2",6863591,"Sodas and Drinks","812.00","14575.40"
"2019","3",6863591,"Sodas and Drinks","828.00","14862.60"
"2019","4",6863591,"Sodas and Drinks","836.00","15006.20"
"2019","5",6863591,"Sodas and Drinks","811.00","14557.45"
"2018","12",6863968,"International","630.00","6268.50"
"2019","1",6863968,"International","611.00","6079.45"
"2019","2",6863968,"International","611.00","6079.45"
"2019","3",6863968,"International","629.00","6258.55"
"2019","4",6863968,"International","654.00","6507.30"
"2019","5",6863968,"International","680.00","6766.00"
"2018","11",6873702,"Freezer","105.00","1993.95"
"2018","12",6873702,"Freezer","105.00","1993.95"
"2019","1",6873702,"Freezer","103.00","1955.97"
"2019","2",6873702,"Freezer","103.00","1955.97"
"2019","3",6873702,"Freezer","100.00","1899.00"
"2019","4",6873702,"Freezer","104.00","1974.96"
"2019","5",6873702,"Freezer","101.00","1917.99"
"2018","12",6879456,"Snacks","897.00","8028.15"
"2019","1",6879456,"Snacks","906.00","8108.70"
"2019","2",6879456,"Snacks","942.00","8430.90"
"2019","3",6879456,"Snacks","980.00","8771.00"
"2019","4",6879456,"Snacks","960.00","8592.00"
"2019","5",6879456,"Snacks","922.00","8251.90"
"2018","11",6881318,"Produce","559.00","978.25"
"2018","12",6881318,"Produce","553.00","967.75"
"2019","1",6881318,"Produce","575.00","1006.25"
"2019","2",6881318,"Produce","564.00","987.00"
"2019","3",6881318,"Produce","592.00","1036.00"
"2019","4",6881318,"Produce","616.00","1078.00"
"2019","5",6881318,"Produce","591.00","1034.25"
"2018","12",6886154,"Produce","256.00","4992.00"
"2019","1",6886154,"Produce","251.00","4894.50"
"2019","2",6886154,"Produce","248.00","4836.00"
"2019","3",6886154,"Produce","250.00","4875.00"
"2019","4",6886154,"Produce","263.00","5128.50"
"2019","5",6886154,"Produce","274.00","5343.00"
"2018","11",6889198,"Sodas and Drinks","923.00","1799.85"
"2018","12",6889198,"Sodas and Drinks","932.00","1817.40"
"2019","1",6889198,"Sodas and Drinks","923.00","1799.85"
"2019","2",6889198,"Sodas and Drinks","969.00","1889.55"
"2019","3",6889198,"Sodas and Drinks","998.00","1946.10"
"2019","4",6889198,"Sodas and Drinks","1048.00","2043.60"
"2019","5",6889198,"Sodas and Drinks","1058.00","2063.10"
"2018","12",6897645,"Baby","834.00","6630.30"
"2019","1",6897645,"Baby","826.00","6566.70"
"2019","2",6897645,"Baby","867.00","6892.65"
"2019","3",6897645,"Baby","902.00","7170.90"
"2019","4",6897645,"Baby","929.00","7385.55"
"2019","5",6897645,"Baby","966.00","7679.70"
"2018","11",6899790,"Produce","313.00","4065.87"
"2018","12",6899790,"Produce","316.00","4104.84"
"2018","12",6899790,"Produce","316.00","4104.84"
"2019","1",6899790,"Produce","319.00","4143.81"
"2019","1",6899790,"Produce","319.00","4143.81"
"2019","2",6899790,"Produce","322.00","4182.78"
"2019","2",6899790,"Produce","322.00","4182.78"
"2019","3",6899790,"Produce","322.00","4182.78"
"2019","3",6899790,"Produce","322.00","4182.78"
"2019","4",6899790,"Produce","319.00","4143.81"
"2019","4",6899790,"Produce","319.00","4143.81"
"2019","5",6899790,"Produce","306.00","3974.94"
"2019","5",6899790,"Produce","306.00","3974.94"
"2018","11",6910087,"Baby","932.00","5126.00"
"2018","12",6910087,"Baby","979.00","5384.50"
"2018","12",6910087,"Baby","979.00","5384.50"
"2019","1",6910087,"Baby","989.00","5439.50"
"2019","1",6910087,"Baby","989.00","5439.50"
"2019","2",6910087,"Baby","1009.00","5549.50"
"2019","2",6910087,"Baby","1009.00","5549.50"
"2019","3",6910087,"Baby","1009.00","5549.50"
"2019","3",6910087,"Baby","1009.00","5549.50"
"2019","4",6910087,"Baby","1029.00","5659.50"
"2019","4",6910087,"Baby","1029.00","5659.50"
"2019","5",6910087,"Baby","1039.00","5714.50"
"2019","5",6910087,"Baby","1039.00","5714.50"
"2018","11",6925576,"Freezer","888.00","1554.00"
"2018","12",6925576,"Freezer","924.00","1617.00"
"2018","12",6925576,"Freezer","924.00","1617.00"
"2019","1",6925576,"Freezer","896.00","1568.00"
"2019","1",6925576,"Freezer","896.00","1568.00"
"2019","2",6925576,"Freezer","914.00","1599.50"
"2019","2",6925576,"Freezer","914.00","1599.50"
"2019","3",6925576,"Freezer","951.00","1664.25"
"2019","3",6925576,"Freezer","951.00","1664.25"
"2019","4",6925576,"Freezer","961.00","1681.75"
"2019","4",6925576,"Freezer","961.00","1681.75"
"2019","5",6925576,"Freezer","1047.00","1832.25"
"2019","5",6925576,"Freezer","1047.00","1832.25"
"2018","11",6946489,"Snacks","715.00","9287.85"
"2018","12",6946489,"Snacks","715.00","9287.85"
"2018","12",6946489,"Snacks","715.00","9287.85"
"2019","1",6946489,"Snacks","722.00","9378.78"
"2019","1",6946489,"Snacks","722.00","9378.78"
"2019","2",6946489,"Snacks","758.00","9846.42"
"2019","2",6946489,"Snacks","758.00","9846.42"
"2019","3",6946489,"Snacks","735.00","9547.65"
"2019","3",6946489,"Snacks","735.00","9547.65"
"2019","4",6946489,"Snacks","742.00","9638.58"
"2019","4",6946489,"Snacks","742.00","9638.58"
"2019","5",6946489,"Snacks","801.00","10404.99"
"2019","5",6946489,"Snacks","801.00","10404.99"
"2018","11",6950725,"Dairy","238.00","2558.50"
"2018","12",6950725,"Dairy","236.00","2537.00"
"2018","12",6950725,"Dairy","236.00","2537.00"
"2019","1",6950725,"Dairy","241.00","2590.75"
"2019","1",6950725,"Dairy","241.00","2590.75"
"2019","2",6950725,"Dairy","253.00","2719.75"
"2019","2",6950725,"Dairy","253.00","2719.75"
"2019","3",6950725,"Dairy","250.00","2687.50"
"2019","3",6950725,"Dairy","250.00","2687.50"
"2019","4",6950725,"Dairy","253.00","2719.75"
"2019","4",6950725,"Dairy","253.00","2719.75"
"2019","5",6950725,"Dairy","268.00","2881.00"
"2019","5",6950725,"Dairy","268.00","2881.00"
"2018","11",6975500,"Produce","63.00","1259.37"
"2018","12",6975500,"Produce","62.00","1239.38"
"2018","12",6975500,"Produce","62.00","1239.38"
"2019","1",6975500,"Produce","61.00","1219.39"
"2019","1",6975500,"Produce","61.00","1219.39"
